country,economy_code,iso_code,region,income_group,year,wbl_index,mobility,living_choice,travel_outside_home,passport_apply,travel_outside_country,workplace,get_job,law_gender_discr,employ_harrass_legisl,employ_harrass_crim_penalty,pay,equal_pay,night_work,dangerous_job,industrial_job,marriage,law_married_obey,head_of_hh,legisl_dom_violence,obtain_judgement_divorce,rights_remarry,parenthood,mother_paid_leave_avail,paid_mat_leave_length,gov_benefits_mat_leave,father_paid_leave_avail,paid_pat_leave_length,paid_parental_leave_avail,shared_days,mother_num_days,father_num_days,dismiss_preg_workers,entrepreneurship,credit_access_gender_discrim,sign_contract,register_business,open_bank_acc,assets,immov_prop_ownership,children_inherit_assets,surviving_spouses_inherit_assets,spouses_admin_authority_assets,valuation_nonmon_contrib,pension,retire_age_full_benefits,retire_age_partial_benefits,mandatory_retire_age,pension_ben_childcare_absence,total,overnight,oneday,cruise,expenditures
Burundi,BDI,BDI,Sub-Saharan Africa,Low income,2000,64.4,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,40,No,84,No,Yes,4,No,0,0,0,Yes,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,NA,29000,NA,NA,1400
Burundi,BDI,BDI,Sub-Saharan Africa,Low income,2001,64.4,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,40,No,84,No,Yes,4,No,0,0,0,Yes,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,NA,36000,NA,NA,900
Burundi,BDI,BDI,Sub-Saharan Africa,Low income,2002,64.4,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,40,No,84,No,Yes,4,No,0,0,0,Yes,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,NA,74000,NA,NA,1600
Burundi,BDI,BDI,Sub-Saharan Africa,Low income,2003,64.4,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,40,No,84,No,Yes,4,No,0,0,0,Yes,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,NA,74000,NA,NA,1200
Burundi,BDI,BDI,Sub-Saharan Africa,Low income,2004,64.4,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,40,No,84,No,Yes,4,No,0,0,0,Yes,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,NA,133000,NA,NA,1800
Burundi,BDI,BDI,Sub-Saharan Africa,Low income,2005,64.4,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,40,No,84,No,Yes,4,No,0,0,0,Yes,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,NA,148000,NA,NA,1900
Burundi,BDI,BDI,Sub-Saharan Africa,Low income,2006,64.4,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,40,No,84,No,Yes,4,No,0,0,0,Yes,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,NA,214000,NA,NA,1600
Burundi,BDI,BDI,Sub-Saharan Africa,Low income,2007,64.4,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,40,No,84,No,Yes,4,No,0,0,0,Yes,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,NA,192000,NA,NA,2300
Burundi,BDI,BDI,Sub-Saharan Africa,Low income,2008,64.4,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,40,No,84,No,Yes,4,No,0,0,0,Yes,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,NA,202000,NA,NA,1600
Burundi,BDI,BDI,Sub-Saharan Africa,Low income,2009,64.4,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,40,No,84,No,Yes,4,No,0,0,0,Yes,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,NA,212000,NA,NA,1700
Burundi,BDI,BDI,Sub-Saharan Africa,Low income,2010,73.1,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,60,Yes,No,Yes,Yes,No,40,No,84,No,Yes,4,No,0,0,0,Yes,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,NA,142000,NA,NA,2100
Burundi,BDI,BDI,Sub-Saharan Africa,Low income,2011,73.1,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,60,Yes,No,Yes,Yes,No,40,No,84,No,Yes,4,No,0,0,0,Yes,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,NA,144000,NA,NA,3700
Burundi,BDI,BDI,Sub-Saharan Africa,Low income,2012,73.1,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,60,Yes,No,Yes,Yes,No,40,No,84,No,Yes,4,No,0,0,0,Yes,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,NA,147000,NA,NA,NA
Burundi,BDI,BDI,Sub-Saharan Africa,Low income,2013,73.1,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,60,Yes,No,Yes,Yes,No,40,No,84,No,Yes,4,No,0,0,0,Yes,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,NA,234000,NA,NA,NA
Burundi,BDI,BDI,Sub-Saharan Africa,Low income,2014,73.1,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,60,Yes,No,Yes,Yes,No,40,No,84,No,Yes,4,No,0,0,0,Yes,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,NA,235000,NA,NA,NA
Burundi,BDI,BDI,Sub-Saharan Africa,Low income,2015,73.1,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,60,Yes,No,Yes,Yes,No,40,No,84,No,Yes,4,No,0,0,0,Yes,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,NA,131000,NA,NA,NA
Burundi,BDI,BDI,Sub-Saharan Africa,Low income,2016,73.1,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,60,Yes,No,Yes,Yes,No,40,No,84,No,Yes,4,No,0,0,0,Yes,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,NA,187000,NA,NA,NA
Burundi,BDI,BDI,Sub-Saharan Africa,Low income,2017,73.1,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,60,Yes,No,Yes,Yes,No,40,No,84,No,Yes,4,No,0,0,0,Yes,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,NA,299000,NA,NA,NA
Burundi,BDI,BDI,Sub-Saharan Africa,Low income,2018,73.1,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,60,Yes,No,Yes,Yes,No,40,No,84,No,Yes,4,No,0,0,0,Yes,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,NA,NA,NA,NA,NA
Burundi,BDI,BDI,Sub-Saharan Africa,Low income,2019,73.1,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,60,Yes,No,Yes,Yes,No,40,No,84,No,Yes,4,No,0,0,0,Yes,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,NA,NA,NA,NA,NA
Burundi,BDI,BDI,Sub-Saharan Africa,Low income,2020,73.1,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,60,Yes,No,Yes,Yes,No,40,No,84,No,Yes,4,No,0,0,0,Yes,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,NA,NA,NA,NA,NA
Burundi,BDI,BDI,Sub-Saharan Africa,Low income,2021,73.1,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,60,Yes,No,Yes,Yes,No,40,No,84,No,Yes,4,No,0,0,0,Yes,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,NA,NA,NA,NA,NA
Burundi,BDI,BDI,Sub-Saharan Africa,Low income,2022,76.3,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,60,Yes,No,Yes,Yes,No,40,No,84,No,Yes,4,No,0,0,0,Yes,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,NA,NA,NA,NA,NA
Burundi,BDI,BDI,Sub-Saharan Africa,Low income,2023,76.3,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,60,Yes,No,Yes,Yes,No,40,No,84,No,Yes,4,No,0,0,0,Yes,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,NA,NA,NA,NA,NA
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,1995,60.6,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,45,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA,28000,NA,NA,29000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,1996,60.6,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,45,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA,37000,NA,NA,37000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,1997,60.6,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,45,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA,45000,NA,NA,50000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,1998,60.6,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,45,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA,52000,NA,NA,45000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,1999,63.1,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,45,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA,67000,NA,NA,56000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,2000,63.1,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,45,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA,115000,NA,NA,64000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,2001,63.1,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,45,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA,134000,NA,NA,77000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,2002,63.1,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,45,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA,126000,NA,NA,100000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,2003,63.1,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,45,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA,150000,NA,NA,135000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,2004,63.1,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,45,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA,157000,NA,NA,153000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,2005,78.1,100,Yes,Yes,Yes,Yes,75,Yes,No,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,0,No,45,No,No,0,No,0,0,0,No,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA,198000,NA,NA,177000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,2006,78.1,100,Yes,Yes,Yes,Yes,75,Yes,No,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,0,No,45,No,No,0,No,0,0,0,No,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA,242000,NA,NA,280000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,2007,78.1,100,Yes,Yes,Yes,Yes,75,Yes,No,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,0,No,45,No,No,0,No,0,0,0,No,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA,267000,NA,NA,375000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,2008,78.1,100,Yes,Yes,Yes,Yes,75,Yes,No,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,0,No,45,No,No,0,No,0,0,0,No,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA,285000,NA,NA,432000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,2009,86.3,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,60,No,Yes,2,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA,287000,NA,NA,349000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,2010,86.3,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,60,No,Yes,2,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA,336000,NA,NA,387000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,2011,86.3,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,60,No,Yes,2,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA,428000,NA,NA,438000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,2012,86.3,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,60,No,Yes,2,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA,482000,NA,NA,452000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,2013,86.3,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,60,No,Yes,2,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA,503000,NA,NA,483000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,2014,86.3,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,60,No,Yes,2,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA,494000,NA,NA,453000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,2015,86.3,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,60,No,Yes,2,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA,520000,NA,NA,380000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,2016,86.3,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,60,No,Yes,2,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA,598000,NA,NA,397000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,2017,86.3,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,60,No,Yes,2,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA,668000,NA,NA,451000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,2018,86.3,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,60,No,Yes,2,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA,710000,NA,NA,520000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,2019,86.3,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,60,No,Yes,2,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA,758000,NA,NA,571000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,2020,86.3,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,60,No,Yes,2,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA,180000,NA,NA,169000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,2021,86.3,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,60,No,Yes,2,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA,135000,NA,NA,144000
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,2022,86.3,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,60,No,Yes,2,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA,NA,NA,NA,NA
Cabo Verde,CPV,CPV,Sub-Saharan Africa,Lower middle income,2023,86.3,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,60,No,Yes,2,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA,NA,NA,NA,NA
Cambodia,KHM,KHM,East Asia & Pacific,Lower middle income,1995,56.9,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,No,Yes,Yes,60,Yes,Yes,No,Yes,No,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,Yes,No,NA,220000,NA,NA,71000
Cambodia,KHM,KHM,East Asia & Pacific,Lower middle income,1996,56.9,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,No,Yes,Yes,60,Yes,Yes,No,Yes,No,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,Yes,No,NA,260000,NA,NA,117000
Cambodia,KHM,KHM,East Asia & Pacific,Lower middle income,1997,56.9,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,No,Yes,Yes,60,Yes,Yes,No,Yes,No,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,Yes,No,NA,219000,NA,NA,99000
Cambodia,KHM,KHM,East Asia & Pacific,Lower middle income,1998,66.3,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,Yes,No,NA,287000,NA,NA,129000
Cambodia,KHM,KHM,East Asia & Pacific,Lower middle income,1999,66.3,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,Yes,No,NA,368000,NA,NA,240000
Cambodia,KHM,KHM,East Asia & Pacific,Lower middle income,2000,66.3,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,Yes,No,NA,466000,NA,NA,345000
Cambodia,KHM,KHM,East Asia & Pacific,Lower middle income,2001,66.3,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,Yes,No,NA,605000,NA,NA,429000
Cambodia,KHM,KHM,East Asia & Pacific,Lower middle income,2002,66.3,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,Yes,No,NA,787000,NA,NA,509000
Cambodia,KHM,KHM,East Asia & Pacific,Lower middle income,2003,66.3,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,Yes,No,NA,701000,NA,NA,441000
Cambodia,KHM,KHM,East Asia & Pacific,Lower middle income,2004,66.3,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,Yes,No,NA,1055000,NA,NA,673000
Cambodia,KHM,KHM,East Asia & Pacific,Lower middle income,2005,66.3,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,Yes,No,NA,1422000,NA,NA,929000
Cambodia,KHM,KHM,East Asia & Pacific,Lower middle income,2006,66.3,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,Yes,No,NA,1700000,NA,NA,NA
Cambodia,KHM,KHM,East Asia & Pacific,Lower middle income,2007,68.8,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,Yes,No,NA,2015000,NA,NA,NA
Cambodia,KHM,KHM,East Asia & Pacific,Lower middle income,2008,68.8,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,Yes,No,NA,2125000,NA,NA,NA
